"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2007","23.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2008","23.9",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2009","23.3",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2010","23.1",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2011","23.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2012","23.2",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2013","23.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2014","23.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2015","23.4",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2016","23.6",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2017","23.8",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2018","23.7",
"34","Mean age of women at birth of first child","Mean age of women at birth of first child","Years","860","UZB","Uzbekistan","2019","23.7",
